--------- beginning of system
06-29 07:49:52.808  1464  1724 I ActivityManager: Start proc 4189:com.microsoft.office.outlook/u0a365 for broadcast {com.microsoft.office.outlook/com.google.firebase.iid.FirebaseInstanceIdReceiver}
06-29 07:49:55.772  1464  1994 E JobScheduler.JobStatus: App com.google.android.inputmethod.latin became active but still in NEVER bucket
06-29 07:49:55.773  1464  1994 E JobScheduler.JobStatus: App com.google.android.inputmethod.latin became active but still in NEVER bucket
06-29 07:49:55.773  1464  1994 E JobScheduler.JobStatus: App com.google.android.inputmethod.latin became active but still in NEVER bucket
06-29 07:49:55.773  1464  1994 E JobScheduler.JobStatus: App com.google.android.inputmethod.latin became active but still in NEVER bucket
06-29 07:49:55.774  1464  1994 E JobScheduler.JobStatus: App com.google.android.inputmethod.latin became active but still in NEVER bucket
06-29 07:49:55.774  1464  1994 E JobScheduler.JobStatus: App com.google.android.inputmethod.latin became active but still in NEVER bucket
06-29 07:49:55.795  6470  6470 D ActivityThread: Package [com.fressnapf.mobileapp] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.821  6470  6470 D ActivityThread: Package [com.fressnapf.mobileapp] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.832  6470  6470 D ActivityThread: Package [notion.id] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.851  6470  6470 D ActivityThread: Package [notion.id] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.868  6470  6470 D ActivityThread: Package [com.macif.mobile.application.android] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.892  6470  6470 D ActivityThread: Package [com.macif.mobile.application.android] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.904  6470  6470 D ActivityThread: Package [com.twitter.android] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.906  6470  6470 D ActivityThread: Package [com.twitter.android] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.907  6470  6470 D ActivityThread: Package [fr.leboncoin] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.908  6470  6470 D ActivityThread: Package [fr.leboncoin] reported as REPLACED, but missing application info. Assuming REMOVED.
06-29 07:49:55.991  1014  3544 I vendor.google.wifi_ext-service-vendor: Wifi: Resetting SAR Scenario to default
06-29 07:49:56.172  1464  3539 D CompatChangeReporter: Compat change id reported: 161145287; UID 10403; state: ENABLED
06-29 07:49:56.263  1464  1723 D ActivityManager: sync unfroze 22879 com.google.android.videos for 3
06-29 07:49:56.268  1464  1994 E JobScheduler.JobStatus: App com.google.android.videos became active but still in NEVER bucket
06-29 07:49:56.269  1464  1994 E JobScheduler.JobStatus: App com.google.android.videos became active but still in NEVER bucket
06-29 07:49:56.269  1464  1994 E JobScheduler.JobStatus: App com.google.android.videos became active but still in NEVER bucket
06-29 07:49:56.280  1464  1723 D ActivityManager: sync unfroze 31654 com.amazon.avod.thirdpartyclient for 3
06-29 07:49:56.350  1464  2057 W NetworkPolicy: shared quota unsupported; generating rule for each iface
06-29 07:49:56.420  1464  1723 D ActivityManager: sync unfroze 1960 com.pinterest for 3
06-29 07:49:56.422  1464  1723 D ActivityManager: sync unfroze 26835 com.android.chrome for 10
06-29 07:49:56.422  1464  1723 D ActivityManager: sync unfroze 27041 com.android.chrome:sandboxed_process0:org.chromium.content.app.SandboxedProcessService0:0 for 10
06-29 07:49:56.464  1464  1723 D ActivityManager: sync unfroze 27494 com.android.settings for 10
06-29 07:49:56.465  1464  1723 D ActivityManager: sync unfroze 1234 com.android.DeviceAsWebcam for 10
06-29 07:49:56.465  1464  1723 D ActivityManager: sync unfroze 5324 com.android.keychain for 10
06-29 07:49:56.465  1464  1464 D DevicePolicyManager: updateSystemUpdateFreezePeriodsRecord
06-29 07:49:56.466  1464  1464 I DevicePolicyManager: Profile off deadline alarm is removed.
06-29 07:49:56.466  1464  1464 D DevicePolicyManager: Personal apps suspended explicitly: false, by timeout: false, notification: 0
06-29 07:49:56.470  1464  1723 D ActivityManager: sync unfroze 3294 com.android.providers.calendar for 3
06-29 07:49:56.474  1464  1723 D ActivityManager: sync unfroze 21792 com.google.android.calendar for 3
06-29 07:49:56.496  1464  2057 W NetworkPolicy: shared quota unsupported; generating rule for each iface
06-29 07:49:56.579  1464  1723 D ActivityManager: sync unfroze 20387 com.android.providers.calendar for 3
06-29 07:49:56.581  1464  1723 D ActivityManager: sync unfroze 1683 com.facebook.katana for 3
06-29 07:49:56.751  1464  1724 I ActivityManager: Start proc 4906:com.google.android.aicore/u0a129 for broadcast {com.google.android.aicore/androidx.work.impl.background.systemalarm.RescheduleReceiver}
06-29 07:49:56.803  1464  1972 W ActivityManager: pid 3061 com.huawei.health:PhoneService sent binder code 2 with flags 0 to frozen apps and got error -32
06-29 07:49:56.831  1464  1723 D ActivityManager: sync unfroze 25216 com.google.android.apps.docs for 3
06-29 07:49:56.925  1464  1993 I UsageStatsService: User[0] Time changed in by -2 seconds
06-29 07:49:56.925  1464  1993 I UsageStatsService: User[0] Flushing usage stats to disk
06-29 07:49:56.934  1464  1972 D CompatChangeReporter: Compat change id reported: 271850009; UID 10403; state: ENABLED
06-29 07:49:56.935  1464  1972 D CompatChangeReporter: Compat change id reported: 253665015; UID 10403; state: ENABLED
06-29 07:49:56.948  1464  1993 I UsageStatsDatabase: Time changed by -2s737ms. files deleted: 0 files moved: 21
06-29 07:49:56.949  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.949  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.950  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.950  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.950  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.950  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.950  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.950  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [en_US]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.951  1464  1993 V Configuration: Updating configuration, locales updated from [] to [fr_FR]
06-29 07:49:56.952  1464  1993 D IntervalStats: Unable to parse usage stats packages: [327, 331, 336, 339, 343, 413, 418, 419, 423, 430, 434, 438, 444, 449, 450, 451, 452, 453, 454, 455, 456, 457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 468, 469, 471, 472, 485, 486, 490, 491, 496, 497, 498, 499, 500, 501, 503, 504, 505, 506, 509, 510, 511, 512, 513, 514, 515, 516, 517, 518, 519, 520, 521, 523, 525, 526, 527, 529, 530, 534, 535, 536, 537, 538, 539, 540, 541, 543, 544, 545, 547, 550, 555, 560, 566, 567, 568, 575, 577, 579, 585, 597, 598, 599, 608, 610, 631, 632]
06-29 07:49:56.952  1464  1993 I UsageStatsService: User[0] Rollover scheduled @ 2025-06-29 21:27:40(1751225260571)
06-29 07:49:56.954  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.954  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.954  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.962  1464  1994 D CompatChangeReporter: Compat change id reported: 262645982; UID 10141; state: ENABLED
06-29 07:49:56.965  1464  1994 D CompatChangeReporter: Compat change id reported: 262645982; UID 10228; state: ENABLED
06-29 07:49:56.973  1464  1994 D CompatChangeReporter: Compat change id reported: 262645982; UID 10490; state: ENABLED
06-29 07:49:56.976  1464  1994 D CompatChangeReporter: Compat change id reported: 262645982; UID 10364; state: ENABLED
06-29 07:49:56.991  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.994  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.994  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.994  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.994  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.995  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.995  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.995  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.995  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.995  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.995  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.996  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.996  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.996  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.996  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:56.996  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:57.386  1464  1723 D ActivityManager: sync unfroze 5472 com.google.android.apps.maps for 3
06-29 07:49:57.386  1464  1464 W Looper  : Slow dispatch took 343ms main h=com.android.server.notification.NotificationManagerService$WorkerHandler c=com.android.server.notification.NotificationManagerService$CancelNotificationRunnable@1641544 m=0
06-29 07:49:57.386  1464  1464 W Looper  : Slow delivery took 218ms main h=com.android.server.power.Notifier$NotifierHandler c=null m=7
06-29 07:49:57.387  1464  1464 W Looper  : Drained
06-29 07:49:57.505  1464  1723 D ActivityManager: sync unfroze 4332 com.google.android.projection.gearhead:car for 10
06-29 07:49:57.511  1464  1989 W ActivityManager: Slow operation: 511ms so far, now at startProcess: done updating battery stats
06-29 07:49:57.511  1464  1989 W ActivityManager: Slow operation: 511ms so far, now at startProcess: building log message
06-29 07:49:57.511  1464  1989 I ActivityManager: Start proc 4981:com.microsoft.teams/u0a356 for service {com.microsoft.teams/androidx.work.impl.background.systemjob.SystemJobService}
06-29 07:49:57.511  1464  1989 W ActivityManager: Slow operation: 511ms so far, now at startProcess: starting to update pids map
06-29 07:49:57.512  1464  1989 W ActivityManager: Slow operation: 512ms so far, now at startProcess: done updating pids map
06-29 07:49:57.590  1464  1631 D CompatChangeReporter: Compat change id reported: 297989574; UID 10316; state: ENABLED
06-29 07:49:57.638  1464  1723 D ActivityManager: sync unfroze 8823 com.google.android.apps.messaging for 3
06-29 07:49:57.648  1464  1707 W Looper  : Slow dispatch took 142ms android.ui h=com.android.server.am.ActivityManagerService$UiHandler c=null m=68
06-29 07:49:57.827  3061  5114 D ActivityThread: Too many transaction errors, throttling freezer binder callback.
06-29 07:49:57.845  1464  1723 D ActivityManager: sync unfroze 3715 com.google.android.apps.nbu.files for 3
06-29 07:49:57.855  1464  4000 I ActivityManager: Process com.google.android.adservices.api (pid 26614) has died: cch+95 CEM 
06-29 07:49:57.856  1464  5011 I ActivityManager: Process com.android.keychain (pid 5350) has died: cch+85 CEM 
06-29 07:49:57.857  1464  4704 I ActivityManager: Process com.google.assistant.hubui:search (pid 27104) has died: cch+95 CEM 
06-29 07:49:57.860  1464  4008 I ActivityManager: Process com.google.android.carrier (pid 27194) has died: cch+95 CEM 
06-29 07:49:57.860  1464  2473 I ActivityManager: Process com.google.android.soundpicker (pid 3595) has died: cch+95 CEM 
06-29 07:49:57.861  1464  2482 I ActivityManager: Process com.google.ar.core (pid 3570) has died: cch+95 CEM 
06-29 07:49:57.862  1464  2483 I ActivityManager: Process com.google.android.apps.wellbeing (pid 25089) has died: cch+95 CEM 
06-29 07:49:57.863  1464  4706 I ActivityManager: Process com.google.android.apps.dreamliner (pid 3484) has died: cch+95 CEM 
06-29 07:49:57.865  1464  1632 I ActivityManager: Process android.process.acore (pid 24331) has died: cch+95 CEM 
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 1010244
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 1010331
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 1010154
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10189
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10337
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 1010160
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10146
06-29 07:49:57.869  1464  1707 D DisplayManagerService: Drop pending events for gone uid 1010081
06-29 07:49:57.877  1464  2483 I ActivityManager: Process com.android.vending:quick_launch (pid 25045) has died: cch+85 CEM 
06-29 07:49:57.884  1464  1723 D ActivityManager: sync unfroze 23827 com.google.android.apps.photos for 3
06-29 07:49:57.891  1464  2483 I ActivityManager: Process notion.id (pid 7117) has died: cch+85 CEM 
06-29 07:49:57.892  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10318
06-29 07:49:57.912  1464  2483 I ActivityManager: Process com.google.android.calculator (pid 4944) has died: cch+85 CEM 
06-29 07:49:57.918  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10203
06-29 07:49:57.931  1464  2483 I ActivityManager: Process com.google.ambient.streaming (pid 4867) has died: cch+85 CEM 
06-29 07:49:57.932  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10136
06-29 07:49:57.959  1464  5004 I ActivityManager: Process com.google.audio.hearing.visualization.accessibility.scribe (pid 4663) has died: cch+85 CEM 
06-29 07:49:57.963  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10170
06-29 07:49:58.072  1464  3933 D CompatChangeReporter: Compat change id reported: 261072174; UID 10356; state: ENABLED
06-29 07:49:58.095  1464  1723 D ActivityManager: sync unfroze 26142 com.google.android.apps.pixel.dcservice for 3
06-29 07:49:58.188  1464  5004 E JobScheduler.JobStatus: App com.google.android.apps.youtube.music became active but still in NEVER bucket
06-29 07:49:58.199  1464  5004 D CompatChangeReporter: Compat change id reported: 161145287; UID 10356; state: ENABLED
06-29 07:49:58.216  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:58.255  1464  1993 I UsageStatsService: Time changed in by -2 seconds
06-29 07:49:58.256  1464  2134 D BackgroundInstallControlService: Package event received: 0
06-29 07:49:58.299  1464  5004 I ActivityManager: Process com.google.android.projection.gearhead:provider (pid 25337) has died: cch+85 CEM 
06-29 07:49:58.324  1464  1723 D CompatChangeReporter: Compat change id reported: 151861875; UID 10126; state: ENABLED
06-29 07:49:58.351  1464  1724 I ActivityManager: Start proc 5214:com.google.android.apps.pixel.health/u0a126 for broadcast {com.google.android.apps.pixel.health/androidx.work.impl.background.systemalarm.RescheduleReceiver}
06-29 07:49:58.384  1464  2483 I BroadcastQueue: BOOT_COMPLETED_BROADCAST_COMPLETION_LATENCY_REPORTED action:android.intent.action.BOOT_COMPLETED dispatchLatency:-1124787729 completeLatency:0 dispatchRealLatency:-2080370648 completeRealLatency:0 receiversSize:1 userId:0 userType:android.os.usertype.full.SYSTEM
06-29 07:49:58.384  1464  2483 I BroadcastQueue: BOOT_COMPLETED_BROADCAST_COMPLETION_LATENCY_REPORTED action:android.intent.action.BOOT_COMPLETED dispatchLatency:-1124787729 completeLatency:0 dispatchRealLatency:-2080370648 completeRealLatency:0 receiversSize:1 userId:0 userType:android.os.usertype.full.SYSTEM
06-29 07:49:58.407  1464  1723 D ActivityManager: sync unfroze 4911 com.google.android.apps.pixel.relationships for 3
06-29 07:49:58.432  1464  1994 W JobServiceContext: Sending onNetworkChanged for a job that isn't started. JobStatus{21c910e #u0a356/4862 com.microsoft.teams/androidx.work.impl.background.systemjob.SystemJobService u=0 s=10356 TIME=-1m28s382ms:none NET READY}
06-29 07:49:58.438  1464  1722 W UserManagerService: onShortcutChanged for another profile 0 from 10
06-29 07:49:58.458  1464  1723 D ActivityManager: sync unfroze 23063 com.google.android.apps.pixel.support for 3
06-29 07:49:58.459  1464  5013 I ActivityManager: Process com.google.android.apps.turbo:aab (pid 3961) has died: cch+75 CEM 
06-29 07:49:58.460  1464  5003 I ActivityManager: Process com.google.android.marvin.talkback (pid 4612) has died: cch+85 CEM 
06-29 07:49:58.466  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10192
06-29 07:49:58.471  1464  2474 I ActivityManager: Process com.google.android.contacts (pid 4549) has died: cch+85 CEM 
06-29 07:49:58.473  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10174
06-29 07:49:58.490  1464  2407 I ActivityManager: Process com.google.android.apps.weather (pid 4984) has died: cch+75 CEM 
06-29 07:49:58.493  1464  1707 D DisplayManagerService: Drop pending events for gone uid 10111
06-29 07:49:58.510  1464  1723 D ActivityManager: sync unfroze 23099 com.google.android.apps.recorder for 3
06-29 07:49:58.575  1464  1723 D ActivityManager: sync unfroze 3642 com.google.android.apps.restore for 3
06-29 07:49:58.660  1464  1723 D ActivityManager: sync unfroze 442 com.google.android.apps.safetyhub for 3
06-29 07:49:58.769  1464  1723 D ActivityManager: sync unfroze 4217 com.google.android.apps.tachyon for 3
06-29 07:49:58.835  1464  1723 D ActivityManager: sync unfroze 4081 com.google.android.apps.tips for 3
06-29 07:49:58.936  1464  1723 D ActivityManager: sync unfroze 16778 com.google.android.apps.turbo:aab for 3
06-29 07:49:58.937  1464  1723 D ActivityManager: sync unfroze 20595 com.google.android.apps.turbo:ssb for 10
06-29 07:49:59.018  1464  1724 I ActivityManager: Start proc 5286:com.google.android.apps.weather/u0a111 for broadcast {com.google.android.apps.weather/androidx.work.impl.background.systemalarm.RescheduleReceiver}
06-29 07:49:59.060  1464  1723 D ActivityManager: sync unfroze 4138 com.google.android.apps.wellbeing for 3
06-29 07:49:59.096  1464  2407 D CompatChangeReporter: Compat change id reported: 253665015; UID 10356; state: ENABLED
06-29 07:49:59.380  1464  2407 E JobScheduler.JobStatus: App com.google.android.apps.youtube.music became active but still in NEVER bucket
06-29 07:49:59.410  1464  2407 D CompatChangeReporter: Compat change id reported: 311402873; UID 10138; state: ENABLED
06-29 07:49:59.410  1464  2407 D CompatChangeReporter: Compat change id reported: 323349338; UID 10138; state: ENABLED
06-29 07:49:59.431  1464  1723 D ActivityManager: sync unfroze 17011 com.google.android.apps.work.clouddpc for 3
06-29 07:49:59.695  1464  1724 I ActivityManager: Start proc 5371:com.google.android.contacts/u0a174 for broadcast {com.google.android.contacts/androidx.work.impl.background.systemalarm.RescheduleReceiver}
